imdb_title_id,writers
18996,"Noel Pemberton-Billing, L'Estrange Fawcett"
19043,"Teinosuke Kinugasa, Teinosuke Kinugasa"
19067,"Leroy Scott, Edmund Goulding"
19071,"Lajos Biró, John F. Goodrich"
19074,"David Belasco, Tom Cushing"
19096,"Murray Roth, Hugh Herbert"
19098,"Jane Cowl, Guy Fowler"
19109,"Mann Page, Edward T. Lowe Jr."
19127,Alexandre Arnoux
19130,"Victor Hugo, J. Grubb Alexander"
19151,"Robert Lord, Ernest Pagano"
19152,"Rex Beach, Walter Woods"
19182,"Rida Johnson Young, Gertrude Orr"
19186,
19195,"Ludwig Wolff, Bess Meredyth"
19237,"Josephine Lovett, Marian Ainslee"
19254,"Joseph Delteil, Carl Theodor Dreyer"
19258,"Barry Conners, Ralph Spence"
19286,"Osip Brik, I. Novokshenov"
19290,"Sonya Levien, Fred Thompson"
19304,"Bartlett Cormack, Bartlett Cormack"
19312,"Henry Leyford Gates, Eleanor Browne"
19325,"Fred Stanley, James Gruen"
19335,"Otto A. Harbach, Lucien Hubbard"
19344,"W. Somerset Maugham, Raoul Walsh"
19374,"Niranjan Pal, William A. Burton"
19379,"Agnes Christine Johnston, Laurence Stallings"
19388,"C. Graham Baker, C. Graham Baker"
19400,"Byron Morgan, Ann Price"
19412,"John Grey, Lex Neal"
19415,"Thea von Harbou, Fritz Lang"
19421,Carl Harbaugh
19429,"Monckton Hoffe, Philip Klein"
19434,"Norman Springer, Dorothy Howell"
19451,"George Marion Jr., Vladimir Nemirovich-Danchenko"
19462,"Elmer Harris, Elmer Harris"
19480,"André Sylvane, André Mouëzy-Éon"
19489,"Robert W. Service, Benjamin Glazer"
19509,Anthony Asquith
19532,"Jack Cunningham, Ottilie A. Liljencrantz"
19553,"Perley Poore Sheehan, Lajos Biró"
19557,"Courtney Ryley Cooper, Bradley King"
19558,"Harry Carr, Erich von Stroheim"
19563,"Elliott J. Clawson, Chester De Vonde"
19571,"Joseph Farnham, Andrew Percival Younger"
19574,"Frederick O'Brien, Ray Doyle"
19585,"Frances Marion, Dorothy Scarborough"
19591,"Michael Arlen, Marian Ainslee"
19609,"Leo Tolstoy, Boris Gusman"
19611,"Aleksandr Dovzhenko, Mikhail Ioganson"
19629,"Florián Rey, Florián Rey"
19630,"Roland West, C. Gardner Sullivan"
19644,"Beth Brown, Garrett Fort"
19646,"Arthur Bernède, Marcel L'Herbier"
19649,Aleksandr Dovzhenko
19655,"Joe May, Hans Székely"
19658,"Victor Kendall, Ernest Raymond"
19684,"Earl Derr Biggers, Sonya Levien"
19690,"George S. Brooks, Walter DeLeon"
19699,"James Kevin McGuinness, Talbot Mundy"
19702,"Charles Bennett, Alfred Hitchcock"
19725,"Philip Dunning, George Abbott"
19726,"Jay Gelzer, Monte M. Katterjohn"
19729,"Edmund Goulding, Norman Houston"
19735,"Herman C. McNeile, Sidney Howard"
19745,"Albert S. Le Vino, Herman J. Mankiewicz"
19746,"Alberto Cavalcanti, Théophile Gautier"
19777,"George S. Kaufman, Morrie Ryskind"
19785,"Sidney Howard, Blair Niles"
19788,"George Abbott, Ann Preston Bridgers"
19796,"Yoshirô Aramaki, Hiroshi Shimizu"
19798,"Benjamin Glazer, Arthur Hopkins"
19800,"Lester Cohen, Donald Davis"
19811,"John T. Neville, Dale Van Every"
19815,"Eugène Scribe, Ernest Legouve"
19823,Julien Josephson
19824,"E. Barrington, Forrest Halsey"
19839,"Falkland L. Cary, Dale Van Every"
19843,"Jeanie Macpherson, John Howard Lawson"
19850,"Gustav Machatý, Gustav Machatý"
19852,"Jakob Christoph Heer, Hanns Kräly"
19856,"Finis Fox, Finis Fox"
19884,"Ralph Graves, Frank Capra"
19886,"Frank Wead, Byron Morgan"
19889,"Victor Kendall, Garnett Weston"
19901,"Thea von Harbou, Thea von Harbou"
19909,"Arthur Schnitzler, Paul Czinner"
19929,"Kenyon Nicholson, John Golden"
19933,"J.P. McEvoy, Millard Webb"
19935,"Jeanie Macpherson, Beulah Marie Dix"
19936,"Avery Hopwood, Robert Lord"
19939,"Leonid Iyerikhonov, Ilya Trauberg"
19945,"William Vaughn Moody, Fred Myton"
19946,"Ben Hecht, Hugh Herbert"
19949,"Bartlett Cormack, Louise Long"
19957,"Jane Murfin, George Kibbe Turner"
19959,"Wanda Tuchock, Richard Schayer"
19976,"Peter B. Kyne, Tom Reed"
19979,"Herman Bernstein, Herman Bernstein"
19983,"Elliott J. Clawson, James Gleason"
19992,"Pierre Collings, Frederick J. Jackson"
19993,"Al Boasberg, Robert E. Hopkins"
20004,"Abraham Merritt, Benjamin Christensen"
20011,Rolf E. Vanloo
20014,"Edith Ellis, Edgar Franklin"
20018,"O. Henry, Tom Barry"
20025,"Benn W. Levy, Liam O'Flaherty"
20030,"Lotta Woods, Douglas Fairbanks"
20034,"Byron Morgan, Leonard Praskins"
20062,"George M. Saville, Hanns Kräly"
20075,"Jens Andreas Friis, George Schnéevoigt"
20078,"Walter Anthony, James Ashmore Creelman"
20080,"Wadsworth Camp, Alfred A. Cohn"
20081,Frederick Lonsdale
20092,W. Somerset Maugham
20099,"Maxine Alton, Margaret Prescott Montague"
20103,"Channing Pollock, C. Gardner Sullivan"
20112,"Ernest Vajda, Guy Bolton"
20114,"Edward J. Montagne, Clarence Thompson"
20122,"John Hunter Booth, H.H. Caldwell"
20126,"Alexandre Bisson, Willard Mack"
20142,"Hall Caine, Eliot Stannard"
20143,"Dale Van Every, Laurence Stallings"
20144,"Joseph Farnham, Laurence Stallings"
20163,"Curt Siodmak, Billy Wilder"
20166,"Norman Houston, Gladys Lehman"
20182,"Alexandre Dumas, Auguste Maquet"
20193,"Willy Döll, Jan Fethke"
20197,"Lloyd Corrigan, Lloyd Corrigan"
20198,"Jules Verne, Lucien Hubbard"
20210,"Raymond L. Schrock, Dale Van Every"
20217,"Hugh Stanislaus Stange, Jules Furthman"
20223,"Darryl F. Zanuck, Anthony Coldeway"
20228,"Francis de Croisset, Jacques Feyder"
20230,"Grigoriy Kozintsev, Leonid Trauberg"
20232,"Fridrikh Ermler, Ekaterina Vinogradskaya"
20238,"Humphrey Pearson, Robert Lord"
20247,"Josephine Lovett, Marian Ainslee"
20253,"John Russell, Dorothy Farnum"
20269,Arnold Bennett
20286,"Niranjan Pal, W.A. Burton"
20293,"Henri Barbusse, Valentin Turkin"
20298,"Erich von Stroheim, Marian Ainslee"
20305,"Paul Gangelin, Paul Gangelin"
20320,"Julian Johnson, Elizabeth Pickett"
20332,"Luther Reed, Guy Bolton"
20335,"John Hunter Booth, Dwight Cummins"
20336,"Robert E. Hopkins, Bess Meredyth"
20344,"Corrado D'Errico, Mario Camerini"
20358,"Guy Bolton, Waldemar Young"
20359,"Tristram Tupper, John Stone"
20364,"George Abbott, Lloyd Corrigan"
20388,"Earl Derr Biggers, George M. Cohan"
20392,"Charles Logue, Charles Logue"
20402,"Edna Ferber, Edward J. Montaigne"
20403,"J. Keirn Brennan, Frank Fay"
20405,"W. Douglas Burden, Richard Carver"
20410,"Adela Rogers St. Johns, Josephine Lovett"
20425,"Al Boasberg, Delmer Daves"
20431,"Walter Jerven, Liesl Karlstadt"
20439,"Byron Morgan, Ann Price"
20442,"Lew Lipton, Ernest Pagano"
20446,"Jean Bart, Bradley King"
20451,"Grigoriy Aleksandrov, Sergei M. Eisenstein"
20458,"Jane Murfin, W. Carey Wonderly"
20461,"A. Channing Edington, Carmen Ballen Edington"
20466,"Buddy G. DeSylva, Lew Brown"
20475,"Margarete Böhme, Rudolf Leonhardt"
20479,"William Shakespeare, Sam Taylor"
20480,Thomas J. Geraghty
20488,"Sarita Fuller, Frances Marion"
20490,"Owen Davis, Homer Croy"
20492,Bayard Veiller
20499,"Charles Furthman, Jules Furthman"
20502,"Peter B. Kyne, Joseph Farnham"
20510,"Shuichi Hatamoto, Kan Kikuchi"
20514,Edmund Goulding
20516,"Becky Gardiner, Bayard Veiller"
20534,"Ben Hecht, Edwin Justus Mayer"
20538,"Charles E. Scoggins, Lucille Newmark"
20542,James Ashmore Creelman
20543,"Tom Barry, Tom Barry"
20547,Léon Poirier
20556,"Owen Wister, Kirk La Shelle"
20563,"Akira Fushimi, Yasujirô Ozu"
20570,"Arnold Fanck, Ladislaus Vajda"
20572,"Paul Gerard Smith, Felix Adler"
20581,"Tod Browning, Harry Sinclair Drago"
20585,"Paul Perez, Carey Wilson"
20589,"John Colton, Willis Goldbeck"
20590,"Samuel Hopkins Adams, E. Lloyd Sheldon"
20608,"Fritz Rotter, Hans Székely"
20613,"Fannie Hurst, Sonya Levien"
20620,"Stephen Vincent Benet, John W. Considine Jr."
20629,"Erich Maria Remarque, Maxwell Anderson"
20640,"George S. Kaufman, Morrie Ryskind"
20641,"Frances Marion, Eugene O'Neill"
20642,"Walter Hasenclever, Frances Marion"
20656,"Noël Renard, Émile Zola"
20661,"Fannie Hurst, Francis Edward Faragoh"
20668,"Mary Roberts Rinehart, Avery Hopwood"
20670,"Max Marcin, Thornton Freeland"
20673,"Percival Christopher Wren, Elizabeth Meehan"
20679,"S.S. Van Dine, Bartlett Cormack"
20686,"Frances Marion, Joseph Farnham"
20690,"A.E. Thomas, George Middleton"
20691,Hal G. Evarts
20693,"Walter Noble Burns, Laurence Stallings"
20695,"S.S. Van Dine, Lenore J. Coffee"
20697,"Heinrich Mann, Carl Zuckmayer"
20701,Kenneth MacPherson
20702,"Dudley Nichols, Dudley Nichols"
20713,"Humphrey Pearson, Henry McCarty"
20724,"Dorothy Farnum, John Colton"
20740,"Pierre Couderc, Hal Davitt"
20754,"Brandon Thomas, F. McGrew Willis"
20758,"Bert Kalmar, Harry Ruby"
20763,"Crane Wilbur, Richard Schayer"
20768,"Elliott Lester, Berthold Viertel"
20785,Beulah Marie Dix
20793,"Herbert Price, Anthony Asquith"
20799,"Guy Bolton, Bert Kalmar"
20806,James Ashmore Creelman
20814,"Irène Némirovsky, Julien Duvivier"
20815,"John Monk Saunders, Dan Totheroh"
20821,"Frederick Lonsdale, Benjamin Glazer"
20823,"Edmund Goulding, Edmund Goulding"
20827,"Ursula Parrott, Nick Grinde"
20828,"Luther Reed, Anne Caldwell"
20836,"Rowland Brown, George Rosener"
20838,"Al Boasberg, Sidney Lazarus"
20842,"Franz Schulz, Paul Frank"
20852,"Adrian Brunel, Walter C. Mycroft"
20866,"Andrew Percival Younger, Adele Buffington"
20869,"George Abbott, James Gleason"
20873,"Doris Anderson, David Gray"
20875,"Roy Chanslor, Charles Logue"
20876,"John Grey, Alfred A. Cohn"
20890,A.E.W. Mason
20891,"Gene Markey, Gene Markey"
20894,"Lew Brown, Buddy G. DeSylva"
20896,"Oliver H.P. Garrett, Charles Furthman"
20900,"Paul Schofield, Wallace Smith"
20902,"Richard Schayer, Paul Dickey"
20919,"Sarah Y. Mason, Andrew Percival Younger"
20924,"James Montgomery, Humphrey Pearson"
20926,"Otto A. Harbach, Oscar Hammerstein II"
20929,"Laurence Schwab, Lew Brown"
20938,"William Archer, Julien Josephson"
20945,"James Ashmore Creelman, Anne Caldwell"
20949,"Sidney Lanfield, Edwin J. Burke"
20959,"Frédérique De Grésac, Rida Johnson Young"
20960,"Marshall Neilan, Joseph Moncure March"
20966,"Tom Buckingham, Tay Garnett"
20980,"Tadao Ikeda, Hiroshi Shimizu"
20985,"Philip Barry, Horace Jackson"
20987,"Tim Whelan, Ralph Spence"
21001,"Earl Derr Biggers, Ewart Adamson"
21013,"Gareth Gundrey, Joseph Moncure March"
21016,"Buddy G. DeSylva, Lew Brown"
21025,Harry Ruskin
21040,"Milton Herbert Gropper, Jo Swerling"
21042,"Frederick Lonsdale, Hanns Kräly"
21044,"Sidney Howard, Sidney Howard"
21048,"Lanier Bartlett, Virginia Stivers Bartlett"
21053,"Douglas Z. Doty, Douglas Z. Doty"
21060,"Rachel Crothers, Lucille Newmark"
21061,"Percy Heath, George Marion Jr."
21069,"Darryl F. Zanuck, Arthur Caesar"
21070,"Grover Jones, William Slavens McNutt"
21074,"Ferenc Molnár, S.N. Behrman"
21079,"W.R. Burnett, Francis Edward Faragoh"
21087,Sam Janney
21090,"Nell Martin, Willard Mack"
21092,"Samuel Shipman, John B. Hymer"
21094,"Herbert Stothart, Howard Emmett Rogers"
21100,"Vincent Lawrence, Sarah Y. Mason"
21102,"William LeBaron, J. Walter Ruben"
21106,"Jeanie Macpherson, Gladys Unger"
21110,"Irving Berlin, Gordon Rigby"
21121,"George Abbott, Alice Duer Miller"
21128,"Clemence Dane, Herbert Juttke"
21132,"Yves Mirande, André Mouëzy-Éon"
21133,"Darryl F. Zanuck, Joseph Jackson"
21134,"Ladye Horton, Elliott Lester"
21140,"John Ford, James Kevin McGuinness"
21148,"Lorna Moon, Frances Marion"
21149,"Herman Melville, Oliver H.P. Garrett"
21152,"Sylvia Thalberg, Frank Butler"
21153,"Ernest Vajda, Hans Müller"
21156,"Jules Furthman, Benno Vigny"
21165,"Clemence Dane, Helen Simpson"
21178,"Oscar Hammerstein II, Frank Mandel"
21189,"George S. Kaufman, Marc Connelly"
21191,"Audrey Carter, Waverly Carter"
21197,"Faith Baldwin, Charles Kenyon"
21216,"Frederick Hazlitt Brennan, Forrest Halsey"
21217,"Maxwell Anderson, Melville Baker"
21223,Edwin Justus Mayer
21224,"Tod Browning, Tod Browning"
21225,"Sutton Vane, J. Grubb Alexander"
21228,"Bayard Veiller, Lucien Hubbard"
21232,"Josep Carner Ribalta, Joseph L. Mankiewicz"
21239,"Edwin Balmer, George Draney"
21240,"Kathleen Norris, Martin Flavin"
21247,Charles Spaak
21263,"Frances Nordstrom, Viña Delmar"
21268,"Harald Bergstedt, Sigizmund Krzhizhanovsky"
21273,"René Clair, Georg Wilhelm Pabst"
21276,"Billy K. Wells, James Gleason"
21280,"Louis Bromfield, Sidney Howard"
21281,"Sidney Howard, E.W. Hornung"
21282,"James Gleason, Maurice Marks"
21283,"Akira Fushimi, Yasujirô Ozu"
21287,"Irving Berlin, Edmund Goulding"
21292,"Dorothy Farnum, Arthur Hopkins"
21294,"Albert C. Fuller, Jack Nelson"
21295,"André Armandy, Jules Furthman"
21297,"Sax Rohmer, Lloyd Corrigan"
21303,"James Oliver Curwood, Charles Kenyon"
21304,"Dodson Mitchell, F. Hugh Herbert"
21307,"Robert Bodanzky, John Colton"
21309,"Jean Nohain, Antoinette Nordmann"
21310,"Edward Sheldon, Bess Meredyth"
21322,"Edna Ferber, George S. Kaufman"
21324,"H.H. Van Loan, Lolita Ann Westman"
21331,Jean Cocteau
21335,"Zoe Akins, Zoe Akins"
21345,"Dorothy Yost, Bess Meredyth"
21365,"Dale Collins, John Howard Lawson"
21371,"J.P. McEvoy, Harvey F. Thew"
21374,"Rex Beach, Wallace Smith"
21376,"Keene Thompson, Agnes Brand Leahy"
21377,"Horace Jackson, Robert Milton"
21381,"Marie Baumer, Harvey F. Thew"
21382,"Elliott Nugent, J.C. Nugent"
21394,"De Leon Anthony, Arthur Caesar"
21400,"Rex Beach, Bradley King"
21401,"Tom Barry, Sonya Levien"
21406,"Kôgo Noda, Oscar Schisgall"
21408,Rube Goldberg
21409,René Clair
21413,"Owen Davis, Jimmy Starr"
21420,"Oliver H.P. Garrett, Lenore J. Coffee"
21435,"Otto A. Harbach, Oscar Hammerstein II"
21439,"David Belasco, Egerton Castle"
21463,"Oliver H.P. Garrett, O. Henry"
21464,"Andrew Percival Younger, Sarah Y. Mason"
21472,"Arthur Caesar, Arthur Caesar"
21483,"Mark Twain, Grover Jones"
21484,"Willy Haas, Egon Erwin Kisch"
21486,"Harry Ruby, Bert Kalmar"
21492,"Keene Thompson, Doris Anderson"
21493,"H.V. Esmond, B. Harrison Orkow"
21505,Clarence Aaron 'Tod' Robbins
21508,Maurine Dallas Watkins
21511,"Brian Hooker, Herman J. Mankiewicz"
21525,"Martin Brown, Louise Long"
21531,"Becky Gardiner, Joseph Farnham"
21533,"Alfred Block, Byron Morgan"
21534,"Albert Richard Wetjen, Laurence Stallings"
21542,"Ernst Johannsen, Ladislaus Vajda"
21549,"William Anthony McGuire, Owen Davis"
21550,"Arthur Caesar, Edwin Bateman Morris"
21551,"Earl Baldwin, Earl Baldwin"
21568,"Katharine Brush, Robert Presnell Sr."
21571,Aleksandr Dovzhenko
21577,"Luis Buñuel, Salvador Dalí"
21580,"Louis Weitzenkorn, Louis Bromfield"
21594,"Joseph David, Joseph David"
21595,"George Arliss, Mary Hamlin"
21599,"Lewis Carroll, John E. Goodson"
21606,Guy Bolton
21607,"Theodore Dreiser, Samuel Hoffenstein"
21615,"Wesley Ruggles, Howard Estabrook"
21622,"Sinclair Lewis, Sidney Howard"
21632,"John Howard Lawson, J. Walter Ruben"
21633,"Edward Childs Carpenter, Laurence E. Johnson"
21635,"Viña Delmar, Brian Marlow"
21636,"Edwin H. Knopf, Edwin H. Knopf"
21647,"Ladislas Fodor, Joseph Jackson"
21649,"Alan Schultz, Carey Wilson"
21653,"Karl Hartl, Luis Trenker"
21654,"Alfred Döblin, Alfred Döblin"
21657,"Patricia Reilly, H.N. Swanson"
21659,"Octavus Roy Cohen, Walter DeLeon"
21668,"Earl Derr Biggers, Hugh Stanislaus Stange"
21673,"Kubec Glasmon, John Bright"
21681,"Fritz Reck-Malleczewen, Jenö Heltai"
21684,"Ernest Pascal, Ernest Pascal"
21695,"S.N. Behrman, Maude Fulton"
21697,"Bert Kalmar, Harry Ruby"
21707,H.M. Walker
21725,"Douglas MacLean, Ralph Spence"
21730,"Frances Marion, Wanda Tuchock"
21732,"A. Hamilton Gibbs, Waldemar Young"
21733,"Earl Derr Biggers, Barry Conners"
21735,"Harry Hervey, Hector Turnbull"
21739,"Georges de La Fouchardière, Jean Renoir"
21743,Betty Burbridge
21746,"Edna Ferber, Howard Estabrook"
21749,Charles Chaplin
21750,"Dashiell Hammett, Max Marcin"
21754,"Tristan Bernard, Dorothy Farnum"
21756,"Robert W. Chambers, John Farrow"
21759,"William M. Conselman, Mark Twain"
21761,"Bill Cunningham, Humphrey Pearson"
21764,"Walton Green, Roland West"
21768,"Douglas MacLean, Ralph Spence"
21770,"Martin Flavin, Fred Niblo Jr."
21772,"C. Gardner Sullivan, Bess Meredyth"
21775,"S.N. Behrman, Sonya Levien"
21778,"Aurania Rouverol, Aurania Rouverol"
21780,"Alexander Engel, Alfred Grünwald"
21785,"Lloyd Corrigan, Monte M. Katterjohn"
21786,"Arthur Schnitzler, Cyril Hume"
21793,"Guy Bolton, Guy Bolton"
21798,"Pamela Wynne, Horace Jackson"
21799,"Frank Wead, Jo Swerling"
21807,"William Anthony McGuire, Leon Gordon"
21814,"Bram Stoker, Hamilton Deane"
21815,"Bram Stoker, Baltasar Fernández Cué"
21818,"Bertolt Brecht, Léo Lania"
21820,Harold McGrath
21825,"Edith Ellis, Eugene Walter"
21826,"Mrs. Henry Wood, Tom Barry"
21828,"Edwin H. Knopf, Dale Van Every"
21829,"David Freedman, Arthur Caesar"
21836,"Erich Kästner, Billy Wilder"
21840,"Al Boasberg, Tim Whelan"
21845,"Wilson Collison, Harvey F. Thew"
21847,"Arthur Kober, Ray Harris"
21859,"Herbert Fields, E. Ray Goetz"
21861,"Zane Grey, Edward E. Paramore Jr."
21864,"Jean Boyer, Camille Flammarion"
21865,"John Monk Saunders, W.R. Burnett"
21873,"Louis Weitzenkorn, Byron Morgan"
21874,"Fannie Hurst, Andrew Percival Younger"
21879,"Buddy G. DeSylva, Lew Brown"
21884,"John L. Balderston, Mary Shelley"
21885,"Adela Rogers St. Johns, Becky Gardiner"
21889,"Maurice Dekobra, Wallace Smith"
21890,"Ben Hecht, Charles MacArthur"
21895,"Helmer Walton Bergman, Ford Beebe"
21900,"Doris Anderson, Alfred Jackson"
21906,"Ursula Parrott, Leonard Praskins"
21910,"Zoe Akins, Raymond Griffith"
21917,"Joseph Jackson, Raymond Griffith"
21919,"Mary McCall, Robert Lord"
21927,"Leo Ditrichstein, Frederic Hatton"
21928,"Charles Brabin, Edith Ellis"
21931,"Ferenc Molnár, Ernest Vajda"
21932,"Jo Milward, J. Kirby Hawks"
21933,"Bayard Veiller, Bayard Veiller"
21952,"Rudolph Bernauer, Rudolf Österreicher"
21963,"Melville Baker, Dale Collins"
21966,"Max Brand, Myron C. Fagan"
21969,"Austin Parker, Austin Parker"
21973,Herbert Fields
21978,"John B. Clymer, Dale Van Every"
21985,"Károly Nóti, István Zágon"
21986,"Roland Pertwee, Houston Branch"
21988,"Vincent Lawrence, Mary Roberts Rinehart"
21992,"Edith Fitzgerald, Robert Riskin"
22000,"Buddy G. DeSylva, Lew Brown"
22001,Gene Markey
22002,"W.R. Burnett, Francis Edward Faragoh"
22017,"Carl Haensel, Peter Martin Lampel"
22021,"Louis Sarecky, Forrest Halsey"
22026,"Sam Taylor, David Belasco"
22029,"Henry Martyn Blossom, Julien Josephson"
22034,"Norbert Falk, Robert Liebmann"
22042,"Ernest Booth, Louis Weitzenkorn"
22043,"Rupert Hughes, Herman J. Mankiewicz"
22046,"Robert Milton, Guy Bolton"
22048,"Komatsu Kitamura, Yasujirô Ozu"
22054,"John Monk Saunders, John Monk Saunders"
22056,"Douglas MacLean, Gregory La Cava"
22059,"Kenyon Nicholson, Edith Fitzgerald"
22074,"Leopold Jacobson, Felix Dormann"
22080,Mario Peixoto
22085,"J.C. Nugent, Elliott Nugent"
22086,"A.H. Woods, Walter DeLeon"
22100,"Thea von Harbou, Fritz Lang"
22103,"Martin Brown, J. Grubb Alexander"
22105,"Akira Fushimi, Komatsu Kitamura"
22111,"Dashiell Hammett, Maude Fulton"
22117,"H.M. Harwood, Sarah Y. Mason"
22119,"Herman J. Mankiewicz, Herman J. Mankiewicz"
22120,"Samuel Shipman, Robert Lord"
22121,"Ludwig Hirschfeld, Ernst Neubach"
22125,"Marcel Pagnol, Marcel Pagnol"
22134,"Robert Riskin, Augustus Thomas"
22135,"Vincent Lawrence, Doris Anderson"
22139,Robert Carson
22149,"Donald Henderson Clarke, Charles Kenyon"
22150,"Georges Berr, René Clair"
22151,"Earl Derr Biggers, Booth Tarkington"
22153,"Jo Swerling, John Meehan"
22158,"S.J. Perelman, Will B. Johnstone"
22172,"Scott Darling, Scott Darling"
22173,"Charles Beahan, Rufus King"
22177,Charles Kenyon
22178,"Owen Davis, Adelaide Heilbron"
22180,"Herbert A. Jones, Lew Lipton"
22183,"Christa Winsloe, Friedrich Dammann"
22185,"Fyodor Dostoevsky, Erich Engels"
22191,"Richard Weil, Earl Baldwin"
22197,"Peter B. Kyne, Ruth Cummings"
22198,"Charles MacArthur, George Randolph Chester"
22204,"Leonhard Frank, Leonhard Frank"
22208,"Grace Perkins, Oliver H.P. Garrett"
22214,"Daisuke Itô, Eiji Yoshikawa"
22215,"Grigoriy Kozintsev, Leonid Trauberg"
22223,Georges Feydeau
22235,"Béla Balázs, Bertolt Brecht"
22236,"Maude Fulton, Maude Fulton"
22243,"Tom Buckingham, Howard Higgin"
22246,"Eddie Cantor, Morrie Ryskind"
22251,H.M. Walker
22254,"C.W. Bell, Mark Swan"
22259,"Tim Whelan, Ralph Spence"
22261,"Booth Tarkington, Waldemar Young"
22264,"Gaston Leroux, Edwin Justus Mayer"
22265,"Alan James, Alan James"
22268,"Harry Chandlee, Douglas W. Churchill"
22273,"Zelda Sears, Malcolm Stuart Boylan"
22274,H.M. Walker
22276,"Edgar Selwyn, Lenore J. Coffee"
22279,"Noël Coward, Hanns Kräly"
22285,"George Goodchild, Bernard Schubert"
22286,"Kubec Glasmon, John Bright"
22289,"Nikolai Ekk, Anton Makarenko"
22290,"Rowland Brown, Rowland Brown"
22293,"Milton Krims, Milton Krims"
22296,"Donald Ogden Stewart, Horace Jackson"
22297,"Arthur Richman, Florence Ryerson"
22303,"Robert E. Hopkins, Zelda Sears"
22308,"Niven Busch, Erwin Gelsey"
22317,"Gilbert Parker, Francis Edward Faragoh"
22321,"Denise Robins, Roland Pertwee"
22326,"J. Walter Ruben, Robert E. Sherwood"
22331,"Rowland V. Lee, Donald W. Lee"
22335,"Houston Branch, Joseph Jackson"
22339,"Federico Gamboa, Carlos Noriega Hope"
22353,"Dudley Nichols, James Parker Jr."
22357,Frances Marion
22360,"Gladys Lehman, Charles G. Norris"
22373,"Arthur Conan Doyle, Cyril Twyford"
22381,"Billy K. Wells, Arthur Caesar"
22382,"George Landy, Paul Gerard Smith"
22386,Edward Knoblock
22391,"Rex Taylor, Billy K. Wells"
22395,"John Galsworthy, Alfred Hitchcock"
22397,"Percy Crosby, Sam Mintz"
22403,"Kubec Glasmon, John Bright"
22404,"Myron C. Fagan, Salisbury Field"
22409,"Viña Delmar, Perry N. Vekroff"
